name,date,time,value
pm2p5,5/22/2010,21:00:00,5.82E-09
pm10,5/22/2010,21:00:00,8.45E-09
U10M,5/22/2010,21:00:00,7.66832
V10M,5/22/2010,21:00:00,1.2595
T2M,5/22/2010,21:00:00,293.642
D2M,5/22/2010,21:00:00,290.245
pm1,5/23/2010,0:00:00,9.58E-09
pm2p5,5/23/2010,0:00:00,1.27E-08
pm10,5/23/2010,0:00:00,1.81E-08
U10M,5/23/2010,0:00:00,5.4672
V10M,5/23/2010,0:00:00,2.7469
T2M,5/23/2010,0:00:00,293.605
D2M,5/23/2010,0:00:00,289.652
pm1,5/23/2010,3:00:00,6.50E-09
pm2p5,5/23/2010,3:00:00,9.07E-09
pm10,5/23/2010,3:00:00,1.31E-08
U10M,5/23/2010,3:00:00,6.53806
V10M,5/23/2010,3:00:00,2.79772
T2M,5/23/2010,3:00:00,293.304
D2M,5/23/2010,3:00:00,289.47
pm1,5/23/2010,6:00:00,4.16E-09
pm2p5,5/23/2010,6:00:00,6.16E-09
pm10,5/23/2010,6:00:00,9.07E-09
U10M,5/23/2010,6:00:00,6.99973
V10M,5/23/2010,6:00:00,3.25676
T2M,5/23/2010,6:00:00,292.875
D2M,5/23/2010,6:00:00,290.063
pm1,5/23/2010,9:00:00,3.56E-09
pm2p5,5/23/2010,9:00:00,5.05E-09
pm10,5/23/2010,9:00:00,7.40E-09
U10M,5/23/2010,9:00:00,7.14298
V10M,5/23/2010,9:00:00,2.21786
T2M,5/23/2010,9:00:00,291.519
D2M,5/23/2010,9:00:00,289.799
pm1,5/23/2010,12:00:00,4.40E-09
pm2p5,5/23/2010,12:00:00,5.68E-09
pm10,5/23/2010,12:00:00,8.23E-09
U10M,5/23/2010,12:00:00,5.89462
V10M,5/23/2010,12:00:00,2.42574
T2M,5/23/2010,12:00:00,291.614
D2M,5/23/2010,12:00:00,290.645
pm1,5/23/2010,15:00:00,4.04E-09
pm2p5,5/23/2010,15:00:00,5.67E-09
pm10,5/23/2010,15:00:00,8.42E-09
U10M,5/23/2010,15:00:00,7.35879
V10M,5/23/2010,15:00:00,1.82469
T2M,5/23/2010,15:00:00,292.085
D2M,5/23/2010,15:00:00,290.517
pm1,5/23/2010,18:00:00,2.50E-09
pm2p5,5/23/2010,18:00:00,3.80E-09
pm10,5/23/2010,18:00:00,5.68E-09
U10M,5/23/2010,18:00:00,7.75927
V10M,5/23/2010,18:00:00,1.92236
T2M,5/23/2010,18:00:00,293.071
D2M,5/23/2010,18:00:00,290.353
pm1,5/23/2010,21:00:00,1.63E-09
pm2p5,5/23/2010,21:00:00,2.61E-09
pm10,5/23/2010,21:00:00,3.90E-09
U10M,5/23/2010,21:00:00,6.96487
V10M,5/23/2010,21:00:00,2.5856
T2M,5/23/2010,21:00:00,293.517
D2M,5/23/2010,21:00:00,290.53
pm1,5/24/2010,0:00:00,1.96E-09
pm2p5,5/24/2010,0:00:00,2.84E-09
pm10,5/24/2010,0:00:00,4.07E-09
U10M,5/24/2010,0:00:00,5.0396
V10M,5/24/2010,0:00:00,3.41717
T2M,5/24/2010,0:00:00,293.965
D2M,5/24/2010,0:00:00,290.312
pm1,5/24/2010,3:00:00,1.55E-09
pm2p5,5/24/2010,3:00:00,2.18E-09
pm10,5/24/2010,3:00:00,3.14E-09
U10M,5/24/2010,3:00:00,4.65155
V10M,5/24/2010,3:00:00,2.7242
T2M,5/24/2010,3:00:00,294.108
D2M,5/24/2010,3:00:00,290.519
pm1,5/24/2010,6:00:00,1.76E-09
pm2p5,5/24/2010,6:00:00,2.28E-09
pm10,5/24/2010,6:00:00,3.21E-09
U10M,5/24/2010,6:00:00,2.40136
V10M,5/24/2010,6:00:00,1.64207
T2M,5/24/2010,6:00:00,291.651
D2M,5/24/2010,6:00:00,290.245
pm1,5/24/2010,9:00:00,2.73E-09
pm2p5,5/24/2010,9:00:00,3.30E-09
pm10,5/24/2010,9:00:00,4.58E-09
U10M,5/24/2010,9:00:00,0.0204116
V10M,5/24/2010,9:00:00,1.84775
T2M,5/24/2010,9:00:00,291.364
D2M,5/24/2010,9:00:00,290.735
pm1,5/24/2010,12:00:00,7.08E-09
pm2p5,5/24/2010,12:00:00,8.51E-09
pm10,5/24/2010,12:00:00,1.19E-08
U10M,5/24/2010,12:00:00,-0.48581
V10M,5/24/2010,12:00:00,2.9646
T2M,5/24/2010,12:00:00,291.101
D2M,5/24/2010,12:00:00,291.102
pm1,5/24/2010,15:00:00,9.45E-09
pm2p5,5/24/2010,15:00:00,1.13E-08
pm10,5/24/2010,15:00:00,1.59E-08
U10M,5/24/2010,15:00:00,2.10459
V10M,5/24/2010,15:00:00,1.01038
T2M,5/24/2010,15:00:00,291.033
D2M,5/24/2010,15:00:00,291.032
pm1,5/24/2010,18:00:00,6.81E-09
pm2p5,5/24/2010,18:00:00,8.12E-09
pm10,5/24/2010,18:00:00,1.13E-08
U10M,5/24/2010,18:00:00,0.833751
V10M,5/24/2010,18:00:00,0.815104
T2M,5/24/2010,18:00:00,291.248
D2M,5/24/2010,18:00:00,291.249
pm1,5/24/2010,21:00:00,5.37E-09
pm2p5,5/24/2010,21:00:00,6.47E-09
pm10,5/24/2010,21:00:00,9.02E-09
U10M,5/24/2010,21:00:00,2.67284
V10M,5/24/2010,21:00:00,1.61127
T2M,5/24/2010,21:00:00,291.635
D2M,5/24/2010,21:00:00,290.826
pm1,5/25/2010,0:00:00,5.37E-09
pm2p5,5/25/2010,0:00:00,6.30E-09
pm10,5/25/2010,0:00:00,8.80E-09
U10M,5/25/2010,0:00:00,1.13035
V10M,5/25/2010,0:00:00,0.299115
T2M,5/25/2010,0:00:00,291.958
D2M,5/25/2010,0:00:00,289.914
pm1,5/25/2010,3:00:00,6.39E-09
pm2p5,5/25/2010,3:00:00,7.45E-09
pm10,5/25/2010,3:00:00,1.04E-08
U10M,5/25/2010,3:00:00,-0.494458
V10M,5/25/2010,3:00:00,0.558803
T2M,5/25/2010,3:00:00,292.478
D2M,5/25/2010,3:00:00,288.841
pm1,5/25/2010,6:00:00,6.57E-09
pm2p5,5/25/2010,6:00:00,7.69E-09
pm10,5/25/2010,6:00:00,1.08E-08
U10M,5/25/2010,6:00:00,-1.60948
V10M,5/25/2010,6:00:00,-0.299136
T2M,5/25/2010,6:00:00,291.878
D2M,5/25/2010,6:00:00,290.998
pm1,5/25/2010,9:00:00,7.22E-09
pm2p5,5/25/2010,9:00:00,8.66E-09
pm10,5/25/2010,9:00:00,1.24E-08
U10M,5/25/2010,9:00:00,-2.32963
V10M,5/25/2010,9:00:00,0.159247
T2M,5/25/2010,9:00:00,290.33
D2M,5/25/2010,9:00:00,288.837
pm1,5/25/2010,12:00:00,9.06E-09
pm2p5,5/25/2010,12:00:00,1.08E-08
pm10,5/25/2010,12:00:00,1.53E-08
U10M,5/25/2010,12:00:00,-0.35763
V10M,5/25/2010,12:00:00,-0.499133
T2M,5/25/2010,12:00:00,290.467
D2M,5/25/2010,12:00:00,290.084
pm1,5/25/2010,15:00:00,1.07E-08
pm2p5,5/25/2010,15:00:00,1.24E-08
pm10,5/25/2010,15:00:00,1.75E-08
U10M,5/25/2010,15:00:00,2.17517
V10M,5/25/2010,15:00:00,-1.46493
T2M,5/25/2010,15:00:00,290.5
D2M,5/25/2010,15:00:00,290.451
pm1,5/25/2010,18:00:00,8.24E-09
pm2p5,5/25/2010,18:00:00,9.61E-09
pm10,5/25/2010,18:00:00,1.35E-08
U10M,5/25/2010,18:00:00,3.34536
V10M,5/25/2010,18:00:00,-1.55767
T2M,5/25/2010,18:00:00,291.327
D2M,5/25/2010,18:00:00,291.246
pm1,5/25/2010,21:00:00,3.75E-09
pm2p5,5/25/2010,21:00:00,4.40E-09
pm10,5/25/2010,21:00:00,6.18E-09
U10M,5/25/2010,21:00:00,3.23023
V10M,5/25/2010,21:00:00,-0.828273
T2M,5/25/2010,21:00:00,291.684
D2M,5/25/2010,21:00:00,291.043
pm1,5/26/2010,0:00:00,0
pm2p5,5/26/2010,0:00:00,0
pm10,5/26/2010,0:00:00,0
U10M,5/26/2010,0:00:00,2.91269
V10M,5/26/2010,0:00:00,-0.100833
T2M,5/26/2010,0:00:00,292.546
D2M,5/26/2010,0:00:00,289.969
pm1,5/26/2010,3:00:00,0
pm2p5,5/26/2010,3:00:00,0
pm10,5/26/2010,3:00:00,0
U10M,5/26/2010,3:00:00,0.790238
V10M,5/26/2010,3:00:00,0.663789
T2M,5/26/2010,3:00:00,293.507
D2M,5/26/2010,3:00:00,289.605
pm1,5/26/2010,6:00:00,0
pm2p5,5/26/2010,6:00:00,0
pm10,5/26/2010,6:00:00,0
U10M,5/26/2010,6:00:00,-0.742245
V10M,5/26/2010,6:00:00,0.358666
T2M,5/26/2010,6:00:00,292.015
D2M,5/26/2010,6:00:00,291.586
pm1,5/26/2010,9:00:00,0
pm2p5,5/26/2010,9:00:00,0
pm10,5/26/2010,9:00:00,0
U10M,5/26/2010,9:00:00,-0.882695
V10M,5/26/2010,9:00:00,-0.74738
T2M,5/26/2010,9:00:00,290.344
D2M,5/26/2010,9:00:00,290.078
pm1,5/26/2010,12:00:00,2.26E-10
pm2p5,5/26/2010,12:00:00,2.61E-10
pm10,5/26/2010,12:00:00,3.63E-10
U10M,5/26/2010,12:00:00,0.509641
V10M,5/26/2010,12:00:00,-1.62163
T2M,5/26/2010,12:00:00,290.213
D2M,5/26/2010,12:00:00,290.132
pm1,5/26/2010,15:00:00,1.50E-09
pm2p5,5/26/2010,15:00:00,1.74E-09
pm10,5/26/2010,15:00:00,2.44E-09
U10M,5/26/2010,15:00:00,1.8919
V10M,5/26/2010,15:00:00,-2.2731
T2M,5/26/2010,15:00:00,290.295
D2M,5/26/2010,15:00:00,290.278
pm1,5/26/2010,18:00:00,4.24E-10
pm2p5,5/26/2010,18:00:00,4.90E-10
pm10,5/26/2010,18:00:00,6.86E-10
U10M,5/26/2010,18:00:00,1.45963
V10M,5/26/2010,18:00:00,-2.32599
T2M,5/26/2010,18:00:00,291.419
D2M,5/26/2010,18:00:00,290.621
pm1,5/26/2010,21:00:00,0
pm2p5,5/26/2010,21:00:00,0
pm10,5/26/2010,21:00:00,0
U10M,5/26/2010,21:00:00,-3.39645
V10M,5/26/2010,21:00:00,-1.59581
T2M,5/26/2010,21:00:00,292.108
D2M,5/26/2010,21:00:00,291.042
pm1,5/27/2010,0:00:00,0
pm2p5,5/27/2010,0:00:00,0
pm10,5/27/2010,0:00:00,0
U10M,5/27/2010,0:00:00,-3.83047
V10M,5/27/2010,0:00:00,-1.78528
T2M,5/27/2010,0:00:00,292.709
D2M,5/27/2010,0:00:00,289.637
pm1,5/27/2010,3:00:00,0
pm2p5,5/27/2010,3:00:00,0
pm10,5/27/2010,3:00:00,0
U10M,5/27/2010,3:00:00,-4.57335
V10M,5/27/2010,3:00:00,-4.69096
T2M,5/27/2010,3:00:00,294.035
D2M,5/27/2010,3:00:00,288.996
pm1,5/27/2010,6:00:00,5.01E-10
pm2p5,5/27/2010,6:00:00,1.06E-09
pm10,5/27/2010,6:00:00,1.44E-09
U10M,5/27/2010,6:00:00,-5.16944
V10M,5/27/2010,6:00:00,-4.42313
T2M,5/27/2010,6:00:00,296.194
D2M,5/27/2010,6:00:00,290.676
pm1,5/27/2010,9:00:00,3.51E-10
pm2p5,5/27/2010,9:00:00,6.65E-10
pm10,5/27/2010,9:00:00,9.33E-10
U10M,5/27/2010,9:00:00,-6.40236
V10M,5/27/2010,9:00:00,-3.37328
T2M,5/27/2010,9:00:00,294.231
D2M,5/27/2010,9:00:00,289.569
pm1,5/27/2010,12:00:00,1.23E-08
pm2p5,5/27/2010,12:00:00,2.72E-08
pm10,5/27/2010,12:00:00,3.66E-08
U10M,5/27/2010,12:00:00,-8.42164
V10M,5/27/2010,12:00:00,-1.49444
T2M,5/27/2010,12:00:00,293.259
D2M,5/27/2010,12:00:00,289.76
pm1,5/27/2010,15:00:00,1.68E-08
pm2p5,5/27/2010,15:00:00,3.26E-08
pm10,5/27/2010,15:00:00,4.26E-08
U10M,5/27/2010,15:00:00,-4.62411
V10M,5/27/2010,15:00:00,4.23945
T2M,5/27/2010,15:00:00,293.258
D2M,5/27/2010,15:00:00,289.527
pm1,5/27/2010,18:00:00,1.78E-08
pm2p5,5/27/2010,18:00:00,3.21E-08
pm10,5/27/2010,18:00:00,4.22E-08
U10M,5/27/2010,18:00:00,-1.02575
V10M,5/27/2010,18:00:00,3.35549
T2M,5/27/2010,18:00:00,291.708
D2M,5/27/2010,18:00:00,291.064
pm1,5/27/2010,21:00:00,1.34E-08
pm2p5,5/27/2010,21:00:00,2.50E-08
pm10,5/27/2010,21:00:00,3.16E-08
U10M,5/27/2010,21:00:00,-2.60985
V10M,5/27/2010,21:00:00,2.47097
T2M,5/27/2010,21:00:00,292.623
D2M,5/27/2010,21:00:00,292.03
pm1,5/28/2010,0:00:00,3.10E-08
pm2p5,5/28/2010,0:00:00,5.87E-08
pm10,5/28/2010,0:00:00,7.34E-08
U10M,5/28/2010,0:00:00,-2.45311
V10M,5/28/2010,0:00:00,3.44683
T2M,5/28/2010,0:00:00,292.87
D2M,5/28/2010,0:00:00,291.958
pm1,5/28/2010,3:00:00,2.55E-08
pm2p5,5/28/2010,3:00:00,4.94E-08
pm10,5/28/2010,3:00:00,5.98E-08
U10M,5/28/2010,3:00:00,-1.6559
V10M,5/28/2010,3:00:00,1.34865
T2M,5/28/2010,3:00:00,292.825
D2M,5/28/2010,3:00:00,291.797
pm1,5/28/2010,6:00:00,2.35E-08
pm2p5,5/28/2010,6:00:00,4.41E-08
pm10,5/28/2010,6:00:00,5.24E-08
U10M,5/28/2010,6:00:00,-2.75554
V10M,5/28/2010,6:00:00,0.816073
T2M,5/28/2010,6:00:00,291.922
D2M,5/28/2010,6:00:00,291.922
pm1,5/28/2010,9:00:00,1.59E-08
pm2p5,5/28/2010,9:00:00,2.93E-08
pm10,5/28/2010,9:00:00,3.77E-08
U10M,5/28/2010,9:00:00,-1.65448
V10M,5/28/2010,9:00:00,2.63157
T2M,5/28/2010,9:00:00,290
D2M,5/28/2010,9:00:00,289.999
pm1,5/28/2010,12:00:00,1.31E-08
pm2p5,5/28/2010,12:00:00,2.33E-08
pm10,5/28/2010,12:00:00,3.30E-08
U10M,5/28/2010,12:00:00,-0.763803
V10M,5/28/2010,12:00:00,2.16296
T2M,5/28/2010,12:00:00,290.057
D2M,5/28/2010,12:00:00,290.056
pm1,5/28/2010,15:00:00,9.94E-09
pm2p5,5/28/2010,15:00:00,1.62E-08
pm10,5/28/2010,15:00:00,2.35E-08
U10M,5/28/2010,15:00:00,-1.35695
V10M,5/28/2010,15:00:00,1.64796
T2M,5/28/2010,15:00:00,289.747
D2M,5/28/2010,15:00:00,289.719
pm1,5/28/2010,18:00:00,4.76E-09
pm2p5,5/28/2010,18:00:00,6.64E-09
pm10,5/28/2010,18:00:00,9.81E-09
U10M,5/28/2010,18:00:00,0.0344124
V10M,5/28/2010,18:00:00,2.70005
T2M,5/28/2010,18:00:00,290.687
D2M,5/28/2010,18:00:00,290.206
pm1,5/28/2010,21:00:00,5.00E-09
pm2p5,5/28/2010,21:00:00,6.75E-09
pm10,5/28/2010,21:00:00,1.05E-08
U10M,5/28/2010,21:00:00,1.65705
V10M,5/28/2010,21:00:00,2.6857
T2M,5/28/2010,21:00:00,291.357
D2M,5/28/2010,21:00:00,291.308
pm1,5/29/2010,0:00:00,1.53E-08
pm2p5,5/29/2010,0:00:00,2.02E-08
pm10,5/29/2010,0:00:00,3.22E-08
U10M,5/29/2010,0:00:00,1.24459
V10M,5/29/2010,0:00:00,2.08651
T2M,5/29/2010,0:00:00,292.265
D2M,5/29/2010,0:00:00,291.916
pm1,5/29/2010,3:00:00,1.61E-08
pm2p5,5/29/2010,3:00:00,2.35E-08
pm10,5/29/2010,3:00:00,3.70E-08
U10M,5/29/2010,3:00:00,1.71467
V10M,5/29/2010,3:00:00,2.24734
T2M,5/29/2010,3:00:00,293.165
D2M,5/29/2010,3:00:00,291.227
pm1,5/29/2010,6:00:00,1.75E-08
pm2p5,5/29/2010,6:00:00,2.70E-08
pm10,5/29/2010,6:00:00,4.38E-08
U10M,5/29/2010,6:00:00,0.969604
V10M,5/29/2010,6:00:00,3.32657
T2M,5/29/2010,6:00:00,292.881
D2M,5/29/2010,6:00:00,292.643
pm1,5/29/2010,9:00:00,1.92E-08
pm2p5,5/29/2010,9:00:00,3.30E-08
pm10,5/29/2010,9:00:00,5.27E-08
U10M,5/29/2010,9:00:00,1.06682
V10M,5/29/2010,9:00:00,3.84666
T2M,5/29/2010,9:00:00,291.385
D2M,5/29/2010,9:00:00,290.491
pm1,5/29/2010,12:00:00,1.65E-08
pm2p5,5/29/2010,12:00:00,2.88E-08
pm10,5/29/2010,12:00:00,4.56E-08
U10M,5/29/2010,12:00:00,0.419235
V10M,5/29/2010,12:00:00,3.80629
T2M,5/29/2010,12:00:00,291.338
D2M,5/29/2010,12:00:00,290.955
pm1,5/29/2010,15:00:00,1.84E-08
pm2p5,5/29/2010,15:00:00,3.27E-08
pm10,5/29/2010,15:00:00,4.91E-08
U10M,5/29/2010,15:00:00,2.13046
V10M,5/29/2010,15:00:00,2.54478
T2M,5/29/2010,15:00:00,291.109
D2M,5/29/2010,15:00:00,291.073
pm1,5/29/2010,18:00:00,1.99E-08
pm2p5,5/29/2010,18:00:00,3.34E-08
pm10,5/29/2010,18:00:00,4.69E-08
U10M,5/29/2010,18:00:00,4.10229
V10M,5/29/2010,18:00:00,1.82911
T2M,5/29/2010,18:00:00,291.458
D2M,5/29/2010,18:00:00,291.219
pm1,5/29/2010,21:00:00,1.50E-08
pm2p5,5/29/2010,21:00:00,2.33E-08
pm10,5/29/2010,21:00:00,3.04E-08
U10M,5/29/2010,21:00:00,3.42571
V10M,5/29/2010,21:00:00,2.64518
T2M,5/29/2010,21:00:00,293.136
D2M,5/29/2010,21:00:00,291.364
pm1,5/30/2010,0:00:00,1.36E-08
pm2p5,5/30/2010,0:00:00,2.03E-08
pm10,5/30/2010,0:00:00,2.51E-08
U10M,5/30/2010,0:00:00,0.561683
V10M,5/30/2010,0:00:00,1.79259
T2M,5/30/2010,0:00:00,293.483
D2M,5/30/2010,0:00:00,292.542
pm1,5/30/2010,3:00:00,9.37E-09
pm2p5,5/30/2010,3:00:00,1.28E-08
pm10,5/30/2010,3:00:00,1.62E-08
U10M,5/30/2010,3:00:00,-0.563366
V10M,5/30/2010,3:00:00,0.995604
T2M,5/30/2010,3:00:00,293.316
D2M,5/30/2010,3:00:00,290.957
pm1,5/30/2010,6:00:00,9.20E-09
pm2p5,5/30/2010,6:00:00,1.27E-08
pm10,5/30/2010,6:00:00,1.61E-08
U10M,5/30/2010,6:00:00,-1.4746
V10M,5/30/2010,6:00:00,0.499614
T2M,5/30/2010,6:00:00,291.353
D2M,5/30/2010,6:00:00,291.353
pm1,5/30/2010,9:00:00,9.43E-09
pm2p5,5/30/2010,9:00:00,1.29E-08
pm10,5/30/2010,9:00:00,1.73E-08
U10M,5/30/2010,9:00:00,-1.51948
V10M,5/30/2010,9:00:00,1.09813
T2M,5/30/2010,9:00:00,289.309
D2M,5/30/2010,9:00:00,289.309
pm1,5/30/2010,12:00:00,5.63E-09
pm2p5,5/30/2010,12:00:00,8.03E-09
pm10,5/30/2010,12:00:00,1.12E-08
U10M,5/30/2010,12:00:00,-0.809609
V10M,5/30/2010,12:00:00,1.41665
T2M,5/30/2010,12:00:00,289.733
D2M,5/30/2010,12:00:00,289.679
pm1,5/30/2010,15:00:00,5.02E-09
pm2p5,5/30/2010,15:00:00,6.61E-09
pm10,5/30/2010,15:00:00,8.83E-09
U10M,5/30/2010,15:00:00,0.939936
V10M,5/30/2010,15:00:00,0.985721
T2M,5/30/2010,15:00:00,289.542
D2M,5/30/2010,15:00:00,289.542
pm1,5/30/2010,18:00:00,6.25E-09
pm2p5,5/30/2010,18:00:00,8.16E-09
pm10,5/30/2010,18:00:00,1.09E-08
U10M,5/30/2010,18:00:00,2.44411
V10M,5/30/2010,18:00:00,0.678579
T2M,5/30/2010,18:00:00,290.129
D2M,5/30/2010,18:00:00,290.053
pm1,5/30/2010,21:00:00,4.94E-09
pm2p5,5/30/2010,21:00:00,6.39E-09
pm10,5/30/2010,21:00:00,8.37E-09
U10M,5/30/2010,21:00:00,2.85761
V10M,5/30/2010,21:00:00,1.59177
T2M,5/30/2010,21:00:00,290.855
D2M,5/30/2010,21:00:00,290.688
pm1,5/31/2010,0:00:00,1.20E-08
pm2p5,5/31/2010,0:00:00,1.53E-08
pm10,5/31/2010,0:00:00,2.00E-08
U10M,5/31/2010,0:00:00,1.02077
V10M,5/31/2010,0:00:00,0.575505
T2M,5/31/2010,0:00:00,292.785
D2M,5/31/2010,0:00:00,291.658
pm1,5/31/2010,3:00:00,1.01E-08
pm2p5,5/31/2010,3:00:00,1.25E-08
pm10,5/31/2010,3:00:00,1.65E-08
U10M,5/31/2010,3:00:00,-0.293949
V10M,5/31/2010,3:00:00,0.530207
T2M,5/31/2010,3:00:00,292.658
D2M,5/31/2010,3:00:00,291.623
pm1,5/31/2010,6:00:00,1.03E-08
pm2p5,5/31/2010,6:00:00,1.28E-08
pm10,5/31/2010,6:00:00,1.69E-08
U10M,5/31/2010,6:00:00,-0.51824
V10M,5/31/2010,6:00:00,0.91825
T2M,5/31/2010,6:00:00,289.775
D2M,5/31/2010,6:00:00,289.775
pm1,5/31/2010,9:00:00,1.64E-08
pm2p5,5/31/2010,9:00:00,2.03E-08
pm10,5/31/2010,9:00:00,2.85E-08
U10M,5/31/2010,9:00:00,0.0766717
V10M,5/31/2010,9:00:00,0.402121
T2M,5/31/2010,9:00:00,290.462
D2M,5/31/2010,9:00:00,289.91
pm1,5/31/2010,12:00:00,1.10E-08
pm2p5,5/31/2010,12:00:00,1.33E-08
pm10,5/31/2010,12:00:00,1.83E-08
U10M,5/31/2010,12:00:00,0.338135
V10M,5/31/2010,12:00:00,-0.795189
T2M,5/31/2010,12:00:00,292.753
D2M,5/31/2010,12:00:00,292.053
pm1,5/31/2010,15:00:00,9.91E-09
pm2p5,5/31/2010,15:00:00,1.17E-08
pm10,5/31/2010,15:00:00,1.60E-08
U10M,5/31/2010,15:00:00,1.27202
V10M,5/31/2010,15:00:00,-1.10563
T2M,5/31/2010,15:00:00,292.139
D2M,5/31/2010,15:00:00,291.817
pm1,5/31/2010,18:00:00,9.89E-09
pm2p5,5/31/2010,18:00:00,1.18E-08
pm10,5/31/2010,18:00:00,1.62E-08
U10M,5/31/2010,18:00:00,2.75286
V10M,5/31/2010,18:00:00,-1.89773
T2M,5/31/2010,18:00:00,292.144
D2M,5/31/2010,18:00:00,291.201
pm1,5/31/2010,21:00:00,6.84E-09
pm2p5,5/31/2010,21:00:00,8.22E-09
pm10,5/31/2010,21:00:00,1.12E-08
U10M,5/31/2010,21:00:00,2.14459
V10M,5/31/2010,21:00:00,-0.247452
T2M,5/31/2010,21:00:00,293.004
D2M,5/31/2010,21:00:00,291.978
pm1,6/1/2010,0:00:00,9.60E-10
pm2p5,6/1/2010,0:00:00,1.22E-09
pm10,6/1/2010,0:00:00,1.61E-09
U10M,6/1/2010,0:00:00,0.753438
V10M,6/1/2010,0:00:00,0.384755
T2M,6/1/2010,0:00:00,292.926
D2M,6/1/2010,0:00:00,291.544
pm1,6/1/2010,3:00:00,3.17E-10
pm2p5,6/1/2010,3:00:00,4.23E-10
pm10,6/1/2010,3:00:00,5.52E-10
U10M,6/1/2010,3:00:00,-0.695031
V10M,6/1/2010,3:00:00,0.366813
T2M,6/1/2010,3:00:00,293.646
D2M,6/1/2010,3:00:00,291.762
pm1,6/1/2010,6:00:00,5.68E-10
pm2p5,6/1/2010,6:00:00,7.31E-10
pm10,6/1/2010,6:00:00,9.74E-10
U10M,6/1/2010,6:00:00,-1.45239
V10M,6/1/2010,6:00:00,-0.856839
T2M,6/1/2010,6:00:00,291.773
D2M,6/1/2010,6:00:00,290.736
pm1,6/1/2010,9:00:00,2.75E-09
pm2p5,6/1/2010,9:00:00,3.41E-09
pm10,6/1/2010,9:00:00,4.64E-09
U10M,6/1/2010,9:00:00,-1.24282
V10M,6/1/2010,9:00:00,-2.51431
T2M,6/1/2010,9:00:00,292.16
D2M,6/1/2010,9:00:00,291.471
pm1,6/1/2010,12:00:00,1.15E-08
pm2p5,6/1/2010,12:00:00,1.45E-08
pm10,6/1/2010,12:00:00,1.98E-08
U10M,6/1/2010,12:00:00,-0.531654
V10M,6/1/2010,12:00:00,-1.98815
T2M,6/1/2010,12:00:00,292.631
D2M,6/1/2010,12:00:00,290.71
pm1,6/1/2010,15:00:00,1.13E-08
pm2p5,6/1/2010,15:00:00,1.40E-08
pm10,6/1/2010,15:00:00,1.91E-08
U10M,6/1/2010,15:00:00,1.48932
V10M,6/1/2010,15:00:00,-1.20205
T2M,6/1/2010,15:00:00,291.242
D2M,6/1/2010,15:00:00,289.696
pm1,6/1/2010,18:00:00,9.51E-09
pm2p5,6/1/2010,18:00:00,1.17E-08
pm10,6/1/2010,18:00:00,1.59E-08
U10M,6/1/2010,18:00:00,1.60946
V10M,6/1/2010,18:00:00,-0.67427
T2M,6/1/2010,18:00:00,291.296
D2M,6/1/2010,18:00:00,290.406
pm1,6/1/2010,21:00:00,8.59E-09
pm2p5,6/1/2010,21:00:00,1.05E-08
pm10,6/1/2010,21:00:00,1.43E-08
U10M,6/1/2010,21:00:00,0.836201
V10M,6/1/2010,21:00:00,1.53243
T2M,6/1/2010,21:00:00,291.664
D2M,6/1/2010,21:00:00,290.174
pm1,6/2/2010,0:00:00,0
pm2p5,6/2/2010,0:00:00,0
pm10,6/2/2010,0:00:00,0
U10M,6/2/2010,0:00:00,1.46476
V10M,6/2/2010,0:00:00,2.00508
T2M,6/2/2010,0:00:00,292.991
D2M,6/2/2010,0:00:00,292.117
pm1,6/2/2010,3:00:00,0
pm2p5,6/2/2010,3:00:00,0
pm10,6/2/2010,3:00:00,0
U10M,6/2/2010,3:00:00,2.18396
V10M,6/2/2010,3:00:00,1.44332
T2M,6/2/2010,3:00:00,293.797
D2M,6/2/2010,3:00:00,291.504
pm1,6/2/2010,6:00:00,0
pm2p5,6/2/2010,6:00:00,0
pm10,6/2/2010,6:00:00,0
U10M,6/2/2010,6:00:00,2.1195
V10M,6/2/2010,6:00:00,2.09639
T2M,6/2/2010,6:00:00,294.615
D2M,6/2/2010,6:00:00,293.46
pm1,6/2/2010,9:00:00,5.88E-09
pm2p5,6/2/2010,9:00:00,9.19E-09
pm10,6/2/2010,9:00:00,1.20E-08
U10M,6/2/2010,9:00:00,2.22108
V10M,6/2/2010,9:00:00,2.57502
T2M,6/2/2010,9:00:00,294.456
D2M,6/2/2010,9:00:00,293.357
pm1,6/2/2010,12:00:00,1.31E-08
pm2p5,6/2/2010,12:00:00,2.22E-08
pm10,6/2/2010,12:00:00,2.79E-08
U10M,6/2/2010,12:00:00,1.39091
V10M,6/2/2010,12:00:00,1.32051
T2M,6/2/2010,12:00:00,294.012
D2M,6/2/2010,12:00:00,293.779
pm1,6/2/2010,15:00:00,1.83E-08
pm2p5,6/2/2010,15:00:00,3.05E-08
pm10,6/2/2010,15:00:00,3.77E-08
U10M,6/2/2010,15:00:00,1.82084
V10M,6/2/2010,15:00:00,1.0036
T2M,6/2/2010,15:00:00,293.516
D2M,6/2/2010,15:00:00,293.516
pm1,6/2/2010,18:00:00,1.93E-08
pm2p5,6/2/2010,18:00:00,3.14E-08
pm10,6/2/2010,18:00:00,3.80E-08
U10M,6/2/2010,18:00:00,2.17578
V10M,6/2/2010,18:00:00,1.12825
T2M,6/2/2010,18:00:00,293.871
D2M,6/2/2010,18:00:00,293.592
pm1,6/2/2010,21:00:00,1.80E-08
