#,name,date,time,value,
,d2m,2014-01-05,15:00:00,282.451,
,pm1,2014-01-05,18:00:00,1.42568e-08,
,pm2p5,2014-01-05,18:00:00,2.01657e-08,
,pm10,2014-01-05,18:00:00,2.71027e-08,
,u10,2014-01-05,18:00:00,-1.14666,
,v10,2014-01-05,18:00:00,-0.229135,
,t2m,2014-01-05,18:00:00,288.015,
,d2m,2014-01-05,18:00:00,281.912,
,pm1,2014-01-05,21:00:00,1.35304e-08,
,pm2p5,2014-01-05,21:00:00,1.88601e-08,
,pm10,2014-01-05,21:00:00,2.52719e-08,
,u10,2014-01-05,21:00:00,-0.265542,
,v10,2014-01-05,21:00:00,-1.00204,
,t2m,2014-01-05,21:00:00,288.418,
,d2m,2014-01-05,21:00:00,282.112,
,pm1,2014-01-06,00:00:00,7.40318e-09,
,pm2p5,2014-01-06,00:00:00,1.03845e-08,
,pm10,2014-01-06,00:00:00,1.38637e-08,
,u10,2014-01-06,00:00:00,-0.13571,
,v10,2014-01-06,00:00:00,-2.31536,
,t2m,2014-01-06,00:00:00,287.983,
,d2m,2014-01-06,00:00:00,281.991,
,pm1,2014-01-06,03:00:00,7.5823e-09,
,pm2p5,2014-01-06,03:00:00,1.06381e-08,
,pm10,2014-01-06,03:00:00,1.42024e-08,
,u10,2014-01-06,03:00:00,-0.360257,
,v10,2014-01-06,03:00:00,-1.97879,
,t2m,2014-01-06,03:00:00,286.951,
,d2m,2014-01-06,03:00:00,280.969,
,pm1,2014-01-06,06:00:00,7.62897e-09,
,pm2p5,2014-01-06,06:00:00,1.04756e-08,
,pm10,2014-01-06,06:00:00,1.37701e-08,
,u10,2014-01-06,06:00:00,-0.139914,
,v10,2014-01-06,06:00:00,-1.24195,
,t2m,2014-01-06,06:00:00,288.691,
,d2m,2014-01-06,06:00:00,281.926,
,pm1,2014-01-06,09:00:00,8.36181e-09,
,pm2p5,2014-01-06,09:00:00,1.10984e-08,
,pm10,2014-01-06,09:00:00,1.46656e-08,
,u10,2014-01-06,09:00:00,-1.09844,
,v10,2014-01-06,09:00:00,-0.275509,
,t2m,2014-01-06,09:00:00,289.587,
,d2m,2014-01-06,09:00:00,285.726,
,pm1,2014-01-06,12:00:00,7.42632e-09,
,pm2p5,2014-01-06,12:00:00,9.38843e-09,
,pm10,2014-01-06,12:00:00,1.27809e-08,
,u10,2014-01-06,12:00:00,-0.384492,
,v10,2014-01-06,12:00:00,1.46631,
,t2m,2014-01-06,12:00:00,289.141,
,d2m,2014-01-06,12:00:00,285.359,
,pm1,2014-01-06,15:00:00,9.48241e-09,
,pm2p5,2014-01-06,15:00:00,1.17507e-08,
,pm10,2014-01-06,15:00:00,1.60512e-08,
,u10,2014-01-06,15:00:00,1.21058,
,v10,2014-01-06,15:00:00,2.32475,
,t2m,2014-01-06,15:00:00,288.34,
,d2m,2014-01-06,15:00:00,286.085,
,pm1,2014-01-06,18:00:00,1.0512e-08,
,pm2p5,2014-01-06,18:00:00,1.29397e-08,
,pm10,2014-01-06,18:00:00,1.76806e-08,
,u10,2014-01-06,18:00:00,2.11717,
,v10,2014-01-06,18:00:00,2.04692,
,t2m,2014-01-06,18:00:00,288.632,
,d2m,2014-01-06,18:00:00,285.132,
,pm1,2014-01-06,21:00:00,9.07829e-09,
,pm2p5,2014-01-06,21:00:00,1.1165e-08,
,pm10,2014-01-06,21:00:00,1.52031e-08,
,u10,2014-01-06,21:00:00,2.33752,
,v10,2014-01-06,21:00:00,1.49146,
,t2m,2014-01-06,21:00:00,288.061,
,d2m,2014-01-06,21:00:00,284.331,
,pm1,2014-01-07,00:00:00,6.71217e-10,
,pm2p5,2014-01-07,00:00:00,8.27551e-10,
,pm10,2014-01-07,00:00:00,1.14429e-09,
,u10,2014-01-07,00:00:00,1.46653,
,v10,2014-01-07,00:00:00,-0.165035,
,t2m,2014-01-07,00:00:00,287.442,
,d2m,2014-01-07,00:00:00,284.702,
,pm1,2014-01-07,03:00:00,1.11642e-09,
,pm2p5,2014-01-07,03:00:00,1.40637e-09,
,pm10,2014-01-07,03:00:00,1.92178e-09,
,u10,2014-01-07,03:00:00,-0.252435,
,v10,2014-01-07,03:00:00,0.376824,
,t2m,2014-01-07,03:00:00,287.29,
,d2m,2014-01-07,03:00:00,283.864,
,pm1,2014-01-07,06:00:00,1.31549e-09,
,pm2p5,2014-01-07,06:00:00,1.66983e-09,
,pm10,2014-01-07,06:00:00,2.27716e-09,
,u10,2014-01-07,06:00:00,-0.836058,
,v10,2014-01-07,06:00:00,1.44735,
,t2m,2014-01-07,06:00:00,287.672,
,d2m,2014-01-07,06:00:00,284.249,
,pm1,2014-01-07,09:00:00,1.5716e-09,
,pm2p5,2014-01-07,09:00:00,1.99793e-09,
,pm10,2014-01-07,09:00:00,2.73262e-09,
,u10,2014-01-07,09:00:00,-0.365697,
,v10,2014-01-07,09:00:00,0.906316,
,t2m,2014-01-07,09:00:00,289.624,
,d2m,2014-01-07,09:00:00,285.991,
,pm1,2014-01-07,12:00:00,7.37924e-09,
,pm2p5,2014-01-07,12:00:00,8.886e-09,
,pm10,2014-01-07,12:00:00,1.24191e-08,
,u10,2014-01-07,12:00:00,-0.505915,
,v10,2014-01-07,12:00:00,-0.00159106,
,t2m,2014-01-07,12:00:00,286.897,
,d2m,2014-01-07,12:00:00,285.189,
,pm1,2014-01-07,15:00:00,6.50758e-09,
,pm2p5,2014-01-07,15:00:00,7.79789e-09,
,pm10,2014-01-07,15:00:00,1.08102e-08,
,u10,2014-01-07,15:00:00,-0.876862,
,v10,2014-01-07,15:00:00,0.383625,
,t2m,2014-01-07,15:00:00,286.311,
,d2m,2014-01-07,15:00:00,284.811,
,pm1,2014-01-07,18:00:00,5.90719e-09,
,pm2p5,2014-01-07,18:00:00,7.11134e-09,
,pm10,2014-01-07,18:00:00,9.88392e-09,
,u10,2014-01-07,18:00:00,-1.10215,
,v10,2014-01-07,18:00:00,0.0138671,
,t2m,2014-01-07,18:00:00,286.141,
,d2m,2014-01-07,18:00:00,284.218,
,pm1,2014-01-07,21:00:00,5.24177e-09,
,pm2p5,2014-01-07,21:00:00,6.44535e-09,
,pm10,2014-01-07,21:00:00,8.90758e-09,
,u10,2014-01-07,21:00:00,-1.79137,
,v10,2014-01-07,21:00:00,-1.70631,
,t2m,2014-01-07,21:00:00,285.313,
,d2m,2014-01-07,21:00:00,282.118,
,pm1,2014-01-08,00:00:00,5.04669e-09,
,pm2p5,2014-01-08,00:00:00,6.12607e-09,
,pm10,2014-01-08,00:00:00,8.48804e-09,
,u10,2014-01-08,00:00:00,-1.84528,
,v10,2014-01-08,00:00:00,-4.22125,
,t2m,2014-01-08,00:00:00,287.883,
,d2m,2014-01-08,00:00:00,282.939,
,pm1,2014-01-08,03:00:00,2.95988e-09,
,pm2p5,2014-01-08,03:00:00,3.73733e-09,
,pm10,2014-01-08,03:00:00,5.13948e-09,
,u10,2014-01-08,03:00:00,-2.95046,
,v10,2014-01-08,03:00:00,-4.40613,
,t2m,2014-01-08,03:00:00,287.101,
,d2m,2014-01-08,03:00:00,279.339,
,pm1,2014-01-08,06:00:00,2.02678e-09,
,pm2p5,2014-01-08,06:00:00,2.52288e-09,
